time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-23T07:33:34.300Z,36.5132,-98.6391,3.798,2.5,ml,,42,,0.24,us,us20008lpt,2017-05-17T01:19:36.040Z,"30km NNW of Fairview, Oklahoma",earthquake,1.6,4.5,,,reviewed,tul,tul
2017-02-23T01:27:01.100Z,36.5134,-98.6468,6.295,2.8,ml,,48,,0.48,us,us20008lna,2017-05-17T01:19:36.040Z,"30km NNW of Fairview, Oklahoma",earthquake,2.1,6.9,,,reviewed,tul,tul
2017-02-22T16:41:28.500Z,36.213,-96.9465,5,2.7,ml,,24,,0.16,us,us20008lh9,2017-05-17T01:19:36.040Z,"14km NE of Stillwater, Oklahoma",earthquake,0.8,1.7,,,reviewed,tul,tul
2017-02-22T16:31:46.670Z,37.227,-97.9745,4.09,3.4,ml,,141,0.003,0.31,us,us20008lh5,2017-05-17T01:19:36.040Z,"8km SE of Harper, Kansas",earthquake,1.6,3.7,0.197,18,reviewed,ismp,ismp
2017-02-22T08:57:35.400Z,36.7675,-97.6396,8.799,3.4,ml,,52,,0.43,us,us20008ldc,2017-05-17T01:19:35.040Z,"9km ESE of Medford, Oklahoma",earthquake,1.6,7.1,,,reviewed,tul,tul
2017-02-21T16:38:28.500Z,35.6723,-97.3952,6.103,2.6,ml,,38,,0.38,us,us20008l6g,2017-05-17T01:19:35.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.7,6.7,,,reviewed,tul,tul
2017-02-21T15:02:23.500Z,36.5306,-98.9703,6.59,2.5,ml,,87,,0.26,us,us20008l5y,2017-05-17T01:19:35.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.8,6.4,,,reviewed,tul,tul
2017-02-21T08:57:06.300Z,36.4878,-98.806,5.747,2.7,ml,,56,,0.41,us,us20008l2b,2017-05-17T01:19:34.040Z,"36km E of Mooreland, Oklahoma",earthquake,2.5,6.9,,,reviewed,tul,tul
2017-02-21T08:05:41.200Z,36.5339,-98.9738,6.377,3.1,ml,,58,,0.48,us,us20008l22,2017-05-17T01:19:34.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.6,6.9,,,reviewed,tul,tul
2017-02-20T13:53:00.300Z,35.9907,-96.8065,4.367,2.6,ml,,32,,0.34,us,us20008kwd,2017-05-17T01:19:33.040Z,"3km W of Cushing, Oklahoma",earthquake,1.6,4.1,,,reviewed,tul,tul
2017-02-20T04:06:08.700Z,36.5926,-98.5559,5.264,2.7,ml,,43,,0.24,us,us20008kuu,2017-05-17T01:19:33.040Z,"25km SSE of Alva, Oklahoma",earthquake,1.5,6.3,,,reviewed,tul,tul
2017-02-19T20:11:05.500Z,36.1742,-98.1264,5.53,2.5,ml,,50,,0.2,us,us20008ku3,2017-05-17T01:19:32.040Z,"18km ENE of Okeene, Oklahoma",earthquake,1.2,4.7,,,reviewed,tul,tul
2017-02-19T07:15:22.200Z,36.2773,-97.5629,5.305,2.5,ml,,25,,0.3,us,us20008l0p,2017-05-17T01:19:32.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,7.1,,,reviewed,tul,tul
2017-02-19T07:13:45.900Z,36.2762,-97.5627,6.068,2.7,ml,,25,,0.31,us,us20008krz,2017-05-17T01:19:32.040Z,"24km W of Perry, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2017-02-19T07:06:40.000Z,36.2777,-97.5588,4.982,2.6,ml,,25,,0.31,us,us20008krw,2017-05-17T01:19:32.040Z,"24km W of Perry, Oklahoma",earthquake,1,6.8,,,reviewed,tul,tul
2017-02-19T06:04:12.500Z,35.9111,-97.3527,6.716,2.7,ml,,33,,0.32,us,us20008kr8,2017-05-17T01:19:31.040Z,"7km ENE of Guthrie, Oklahoma",earthquake,0.6,6,,,reviewed,tul,tul
2017-02-16T16:17:12.200Z,36.1498,-99.024,6.052,2.5,ml,,191,,1.16,us,us20008kda,2017-05-13T01:03:22.040Z,"13km NNW of Taloga, Oklahoma",earthquake,2.1,3.4,,,reviewed,tul,tul
2017-02-16T16:01:49.400Z,36.1263,-96.8727,5,2.8,ml,,22,,0.22,us,us20008k9n,2017-05-13T01:03:22.040Z,"15km W of Yale, Oklahoma",earthquake,0.6,2.1,,,reviewed,tul,tul
2017-02-16T15:33:07.300Z,36.1266,-96.864,6.207,3.3,mwr,,22,,0.31,us,us20008k9g,2017-05-13T01:03:22.040Z,"14km W of Yale, Oklahoma",earthquake,0.8,2,,11,reviewed,tul,slm
2017-02-16T13:42:00.620Z,37.1557,-97.828,4.83,2.9,ml,,59,0.055,0.36,us,us20008k7x,2017-05-13T01:03:22.040Z,"18km E of Anthony, Kansas",earthquake,1.1,5.2,0.2,18,reviewed,ismp,ismp
2017-02-16T08:08:28.900Z,36.4616,-98.7616,7.207,2.8,ml,,46,,0.17,us,us20008k5i,2017-05-13T01:03:22.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.3,3.1,,,reviewed,tul,tul
2017-02-15T19:15:35.800Z,36.1259,-96.8688,3.766,2.5,ml,,22,,0.23,us,us20008k2q,2017-05-13T01:03:21.040Z,"15km W of Yale, Oklahoma",earthquake,0.7,2.7,,,reviewed,tul,tul
2017-02-14T21:23:32.300Z,35.8659,-97.3126,5.543,2.7,ml,,28,,0.18,us,us20008jss,2017-05-13T01:03:20.040Z,"10km E of Guthrie, Oklahoma",earthquake,1,4,,,reviewed,tul,tul
2017-02-14T14:41:58.300Z,36.2923,-96.6949,3.334,2.6,ml,,82,,0.12,us,us20008jpb,2017-05-13T01:03:19.040Z,"11km ESE of Pawnee, Oklahoma",earthquake,0.8,3.4,,,reviewed,tul,tul
2017-02-13T21:39:58.870Z,37.0653,-97.3763,7.94,3.3,mb_lg,,28,0.096,0.36,us,us20008jkp,2017-05-13T01:03:19.040Z,"20km E of Caldwell, Kansas",earthquake,1.5,2.1,0.065,61,reviewed,us,us
2017-02-13T06:24:02.200Z,36.3176,-97.7679,5.376,2.6,ml,,27,,0.2,us,us20008jgu,2017-05-13T01:03:18.040Z,"12km ENE of Waukomis, Oklahoma",earthquake,0.7,2.3,,,reviewed,tul,tul
2017-02-12T17:38:19.700Z,36.2982,-96.6776,1.704,2.9,ml,,65,,0.57,us,us20008jj8,2017-05-13T01:03:18.040Z,"12km ESE of Pawnee, Oklahoma",earthquake,1,4.5,,,reviewed,tul,tul
2017-02-12T17:37:24.900Z,36.298,-96.6798,3.561,3.1,ml,,65,,0.26,us,us20008je3,2017-05-13T01:03:18.040Z,"11km ESE of Pawnee, Oklahoma",earthquake,1.2,4.4,,,reviewed,tul,tul
2017-02-12T16:31:50.100Z,37.3633,-98.1158,6.35,3.1,mb_lg,,122,0.114,0.36,us,us20008jdb,2017-05-13T01:03:18.040Z,"11km NW of Harper, Kansas",earthquake,1.4,4.7,0.061,71,reviewed,us,us
2017-02-11T22:00:34.800Z,35.9957,-96.7984,4.729,2.7,ml,,52,,0.26,us,us20008j8b,2017-05-09T01:24:34.040Z,"3km WNW of Cushing, Oklahoma",earthquake,1.2,4,,,reviewed,tul,tul
2017-02-11T14:10:39.600Z,36.4546,-98.7929,5.66,2.7,ml,,63,,0.56,us,us20008j6i,2017-05-09T01:24:34.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.8,7,,,reviewed,tul,tul
2017-02-11T11:12:19.700Z,36.3599,-98.1599,7.955,3.1,ml,,43,,0.49,us,us20008j5x,2017-05-09T01:24:34.040Z,"22km SSE of Helena, Oklahoma",earthquake,1,6.4,,,reviewed,tul,tul
2017-02-11T05:47:03.400Z,35.7454,-97.1358,5.498,2.7,ml,,27,,0.22,us,us20008j4q,2017-05-09T01:24:34.040Z,"10km NNE of Luther, Oklahoma",earthquake,1,4.4,,,reviewed,tul,tul
2017-02-10T14:02:02.600Z,36.7659,-98.0707,7.133,2.6,ml,,54,,0.67,us,us20008j38,2017-05-09T01:24:33.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.3,5.3,,,reviewed,tul,tul
2017-02-10T07:39:43.000Z,35.9387,-97.2662,5.154,2.7,ml,,24,,0.2,us,us20008iut,2017-05-09T01:24:32.040Z,"1km SW of Langston, Oklahoma",earthquake,1.3,4.1,,,reviewed,tul,tul
2017-02-10T07:24:03.500Z,36.076,-97.5596,6.828,2.5,ml,,27,,0.09,us,us20008ium,2017-05-09T01:24:32.040Z,"14km NNE of Crescent, Oklahoma",earthquake,1.1,1.9,,,reviewed,tul,tul
2017-02-08T22:20:43.410Z,37.0467,-97.3834,3.62,3,mb_lg,,29,0.082,0.25,us,us20008ikz,2017-05-09T01:24:31.040Z,"19km E of Caldwell, Kansas",earthquake,1.1,4.9,0.08,41,reviewed,us,us
2017-02-08T04:24:10.000Z,36.2172,-97.5713,6.564,2.5,ml,,23,,0.26,us,us20008ieu,2017-05-09T01:24:30.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.2,5.2,,,reviewed,tul,tul
2017-02-08T04:22:16.800Z,36.2171,-97.5715,6.08,2.7,ml,,23,,0.36,us,us20008ies,2017-05-09T01:24:30.040Z,"26km WSW of Perry, Oklahoma",earthquake,1,6,,,reviewed,tul,tul
2017-02-08T03:14:48.660Z,37.04,-97.3819,5,2.6,mb_lg,,107,0.081,0.43,us,us20008ids,2017-05-09T01:24:30.040Z,"20km E of Caldwell, Kansas",earthquake,1.8,2,0.124,17,reviewed,us,us
2017-02-08T01:18:41.800Z,36.8736,-98.0954,5.638,3,ml,,75,,0.28,us,us20008idf,2017-05-09T01:24:30.040Z,"26km ENE of Cherokee, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2017-02-08T00:19:07.500Z,36.4044,-98.6736,5.855,2.5,ml,,36,,0.44,us,us20008ilj,2017-05-09T01:24:30.040Z,"22km NW of Fairview, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul
2017-02-07T07:13:27.100Z,36.4348,-96.9051,4.42,2.8,ml,,69,,0.35,us,us20008i3m,2017-05-09T01:24:29.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,3.2,,,reviewed,tul,tul
2017-02-06T20:53:53.700Z,36.4199,-96.8941,6.287,3.4,ml,,63,,0.16,us,us20008hzs,2017-05-09T01:24:29.040Z,"12km NW of Pawnee, Oklahoma",earthquake,1,1.4,,,reviewed,tul,tul
2017-02-06T11:04:34.200Z,36.3193,-96.9792,4.528,2.9,ml,,17,,0.43,us,us20008i24,2017-05-09T01:24:28.040Z,"15km W of Pawnee, Oklahoma",earthquake,1.5,5.4,,,reviewed,tul,tul
2017-02-05T18:09:40.600Z,36.6834,-97.6615,8.124,2.6,ml,,51,,0.29,us,us20008ht5,2017-05-09T01:24:27.040Z,"15km SSE of Medford, Oklahoma",earthquake,1.3,5,,,reviewed,tul,tul
2017-02-04T14:46:19.000Z,36.4563,-98.7671,7.023,2.6,ml,,62,,0.5,us,us20008hnl,2017-04-27T01:38:44.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,5.6,,,reviewed,tul,tul
2017-02-04T11:19:41.900Z,36.8792,-98.0093,7.4,3.2,ml,,99,,0.49,us,us20008hn1,2017-04-27T01:38:44.040Z,"25km WNW of Medford, Oklahoma",earthquake,1.7,4,,,reviewed,tul,tul
2017-02-03T15:04:12.400Z,36.5297,-98.9761,5.982,3.2,ml,,74,,0.31,us,us20008hds,2017-04-27T01:38:43.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,2.9,4.6,,,reviewed,tul,tul
2017-02-03T10:00:06.400Z,36.8773,-97.432,7.964,2.6,ml,,71,,0.36,us,us20008hbn,2017-04-27T01:38:42.040Z,"15km WNW of Blackwell, Oklahoma",earthquake,0.9,5,,,reviewed,tul,tul
2017-02-02T23:12:04.200Z,36.8852,-98.0073,7.127,2.5,ml,,87,,0.49,us,us20008h91,2017-04-27T01:38:42.040Z,"25km WNW of Medford, Oklahoma",earthquake,1.1,4,,,reviewed,tul,tul
2017-02-02T07:16:45.230Z,36.2763,-97.5113,1.53,2.9,mb_lg,,37,0.207,0.1,us,us20008fur,2017-04-27T01:38:42.040Z,"20km W of Perry, Oklahoma",earthquake,1,6.3,0.071,51,reviewed,us,us
2017-02-02T01:58:10.300Z,36.29,-97.5072,3.67,3.2,ml,,25,,0.36,us,us20008ftg,2017-04-27T01:38:41.040Z,"19km W of Perry, Oklahoma",earthquake,1,7.7,,,reviewed,tul,tul
2017-01-31T19:49:39.220Z,36.5369,-98.9758,10.09,3,mb_lg,,128,0.103,0.5,us,us10007whh,2017-04-27T01:38:40.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,1.9,6.1,0.064,64,reviewed,us,us
2017-01-30T22:21:03.600Z,36.0736,-97.7663,5,2.5,ml,,26,,0.17,us,us10007wb0,2017-04-27T01:38:38.040Z,"12km ESE of Hennessey, Oklahoma",earthquake,1.2,4,,,reviewed,tul,tul
2017-01-30T16:55:33.900Z,36.7918,-97.7296,7.934,3,ml,,40,,0.43,us,us10007w6u,2017-04-27T01:38:38.040Z,"1km SSE of Medford, Oklahoma",earthquake,1.9,2.1,,,reviewed,tul,tul
2017-01-30T11:08:18.200Z,35.8626,-96.722,5.605,2.7,ml,,50,,0.63,us,us10007w5t,2017-04-27T01:38:38.040Z,"13km NNW of Stroud, Oklahoma",earthquake,2.2,5.9,,,reviewed,tul,tul
2017-01-30T09:05:34.500Z,36.782,-98.0047,7.053,2.8,ml,,70,,0.4,us,us10007w5f,2017-04-27T01:38:38.040Z,"24km W of Medford, Oklahoma",earthquake,1.8,7.5,,,reviewed,tul,tul
2017-01-30T08:23:56.800Z,36.5318,-98.9735,5.802,2.6,ml,,80,,0.57,us,us10007w5c,2017-04-27T01:38:38.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,1.9,6.6,,,reviewed,tul,tul
2017-01-30T07:55:23.300Z,36.5321,-98.9713,6.377,2.5,ml,,57,,0.46,us,us10007w55,2017-04-27T01:38:38.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.2,5.9,,,reviewed,tul,tul
2017-01-30T05:34:21.200Z,36.8704,-97.4489,3.007,3.1,ml,,108,,0.52,us,us10007w4q,2017-04-27T01:38:38.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.7,6.3,,,reviewed,tul,tul
2017-01-30T05:34:08.800Z,36.8764,-97.4384,4.129,2.8,ml,,70,,0.27,us,us10007w4n,2017-04-27T01:38:38.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2017-01-30T00:35:49.900Z,36.2944,-98.4998,6.047,2.5,ml,,64,,0.56,us,us10007w3y,2017-04-27T01:38:37.040Z,"3km NNW of Fairview, Oklahoma",earthquake,0.8,7.5,,,reviewed,tul,tul
2017-01-29T23:09:00.000Z,36.6995,-98.4304,6.59,3,ml,,80,,0.64,us,us10007w3n,2017-04-27T01:38:37.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.3,5.1,,,reviewed,tul,tul
2017-01-29T06:27:46.300Z,36.1717,-97.266,8.447,2.5,ml,,170,,0.47,us,us10007w0n,2017-04-27T01:38:37.040Z,"13km S of Perry, Oklahoma",earthquake,1.3,3,,,reviewed,tul,tul
2017-01-29T06:27:34.700Z,36.4437,-98.7784,7.994,2.5,ml,,66,,0.55,us,us10007wjk,2017-04-27T01:38:37.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.2,2.2,,,reviewed,tul,tul
2017-01-28T11:20:54.500Z,36.4259,-96.9256,5.199,2.8,ml,,62,,0.34,us,us10007vxg,2017-04-19T18:31:03.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.5,2.7,,,reviewed,tul,tul
2017-01-28T04:09:30.800Z,36.5359,-98.9681,6.644,2.5,ml,,82,,0.42,us,us10007wbq,2017-04-19T18:31:03.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,4,7.6,,,reviewed,tul,tul
2017-01-28T03:54:00.300Z,36.1704,-97.2684,7.993,3,ml,,32,,0.29,us,us10007vwf,2017-04-19T18:31:03.040Z,"13km S of Perry, Oklahoma",earthquake,1.4,4.7,,,reviewed,tul,tul
2017-01-28T01:26:38.300Z,36.5293,-97.1152,7.993,2.5,ml,,70,,0.4,us,us10007vvz,2017-04-19T18:31:02.040Z,"17km SSW of McCord, Oklahoma",earthquake,1.9,2.2,,,reviewed,tul,tul
2017-01-27T22:12:25.900Z,36.333,-98.0976,5.807,2.8,ml,,46,,0.56,us,us10007vuu,2017-04-19T18:31:02.040Z,"18km WNW of Waukomis, Oklahoma",earthquake,0.9,7.2,,,reviewed,tul,tul
2017-01-27T09:51:17.600Z,36.93,-97.6463,6.705,3.2,ml,,43,,0.82,us,us10007vnt,2017-04-19T18:31:01.040Z,"11km SSW of Caldwell, Kansas",earthquake,1.3,7,,,reviewed,tul,tul
2017-01-26T19:11:38.500Z,36.4319,-96.9094,3.765,2.6,ml,,70,,0.15,us,us10007vvf,2017-04-19T18:31:01.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,2.2,,,reviewed,tul,tul
2017-01-26T19:01:05.200Z,36.4358,-96.9048,3.766,2.9,ml,,71,,0.28,us,us10007vl3,2017-04-19T18:31:01.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.4,6.1,,,reviewed,tul,tul
2017-01-26T12:02:32.000Z,36.3863,-97.701,6.054,3.2,ml,,30,,0.37,us,us10007vhf,2017-04-19T18:31:00.040Z,"15km E of Enid, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2017-01-25T19:44:15.400Z,36.6684,-97.581,8.292,3,ml,,59,,0.49,us,us10007vet,2017-04-19T18:31:00.040Z,"20km SE of Medford, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2017-01-25T06:44:11.500Z,36.109,-97.8483,6.765,2.5,ml,,26,,0.19,us,us10007vb2,2017-04-19T18:30:59.040Z,"4km E of Hennessey, Oklahoma",earthquake,0.9,7.4,,,reviewed,tul,tul
2017-01-25T03:51:31.500Z,36.271,-97.3808,7.971,3.1,ml,,28,,0.76,us,us10007vai,2017-04-19T18:30:59.040Z,"8km WSW of Perry, Oklahoma",earthquake,2.1,5.9,,,reviewed,tul,tul
2017-01-24T20:20:20.700Z,35.6253,-97.1719,5,3,ml,,24,,0.42,us,us10007v8z,2017-04-19T18:30:58.040Z,"4km SSE of Luther, Oklahoma",earthquake,1,2.1,,,reviewed,tul,tul
2017-01-24T19:13:23.300Z,35.6715,-97.3989,6.968,2.5,ml,,23,,0.44,us,us10007v8u,2017-04-19T18:30:58.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,2.4,,,reviewed,tul,tul
2017-01-24T18:16:25.400Z,35.7665,-98.5232,4.614,2.6,ml,,64,,0.78,us,us10007v7t,2017-04-19T18:30:58.040Z,"13km SW of Watonga, Oklahoma",earthquake,1.1,3.2,,,reviewed,tul,tul
2017-01-24T12:05:07.400Z,36.6989,-98.4223,3.252,2.6,ml,,73,,0.61,us,us10007v5c,2017-04-19T18:30:58.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2017-01-24T05:18:50.500Z,35.505,-97.2263,6.038,2.9,ml,,38,,0.44,us,us10007v4g,2017-04-19T18:30:57.040Z,"3km ENE of Choctaw, Oklahoma",earthquake,1.2,2.8,,,reviewed,tul,tul
2017-01-23T21:21:08.500Z,36.7658,-98.0675,6.589,3.1,ml,,55,,0.34,us,us10007v2h,2017-04-19T18:30:57.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2017-01-22T22:53:16.600Z,36.2944,-97.532,7.284,2.7,ml,,25,,0.28,us,us10007uwm,2017-04-19T18:30:55.040Z,"21km W of Perry, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2017-01-22T16:21:29.800Z,36.5296,-98.9607,4.39,2.5,ml,,78,,0.49,us,us10007uus,2017-04-19T18:30:55.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,2.8,6.4,,,reviewed,tul,tul
2017-01-22T11:36:09.400Z,36.3938,-96.8889,3.857,2.6,ml,,56,,0.26,us,us10007utf,2017-04-19T18:30:55.040Z,"9km NW of Pawnee, Oklahoma",earthquake,2.2,4.6,,,reviewed,tul,tul
2017-01-22T08:21:00.500Z,36.4432,-96.9735,3.94,3,ml,,32,,0.41,us,us10007ust,2017-04-19T18:30:55.040Z,"19km NW of Pawnee, Oklahoma",earthquake,2,4.4,,,reviewed,tul,tul
2017-01-21T23:05:03.500Z,36.6679,-97.5817,6.931,2.6,ml,,59,,0.56,us,us10007up4,2017-04-12T02:29:04.040Z,"20km SE of Medford, Oklahoma",earthquake,1,7.2,,,reviewed,tul,tul
2017-01-21T04:02:25.600Z,36.6627,-97.579,1,2.7,ml,,58,,0.46,us,us10007ukn,2017-04-12T02:29:03.040Z,"21km SE of Medford, Oklahoma",earthquake,0.7,7.6,,,reviewed,tul,tul
2017-01-19T21:30:04.900Z,36.7629,-98.0624,7.678,3.3,ml,,54,,0.34,us,us10007u6w,2017-04-12T02:29:02.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2017-01-19T15:31:05.800Z,36.8787,-97.428,5,2.6,ml,,71,,0.34,us,us10007u5d,2017-04-12T02:29:01.040Z,"15km WNW of Blackwell, Oklahoma",earthquake,1,2.3,,,reviewed,tul,tul
2017-01-19T05:18:23.300Z,36.8437,-98.2415,5.338,2.5,ml,,96,,0.4,us,us10007u25,2017-04-12T02:29:01.040Z,"14km NE of Cherokee, Oklahoma",earthquake,1.7,6.9,,,reviewed,tul,tul
2017-01-19T04:02:08.200Z,36.2947,-96.6881,3.601,2.8,ml,,54,,0.55,us,us10007u1l,2017-04-12T02:29:01.040Z,"11km ESE of Pawnee, Oklahoma",earthquake,1.8,7.2,,,reviewed,tul,tul
2017-01-18T19:54:41.900Z,35.6433,-98.0215,5.347,2.5,ml,,56,,0.6,us,us10007u05,2017-04-12T02:29:01.040Z,"10km SSW of Okarche, Oklahoma",earthquake,1.3,3.4,,,reviewed,tul,tul
2017-01-18T13:08:17.750Z,36.4745,-98.828,13.04,2.6,mb_lg,,153,0.251,0.19,us,us10007txd,2017-04-12T02:29:00.040Z,"34km E of Mooreland, Oklahoma",earthquake,2.8,7.8,0.085,36,reviewed,us,us
2017-01-17T20:59:44.000Z,35.8141,-97.4268,7.026,2.6,ml,,28,,0.26,us,us10007tsg,2017-04-12T02:28:59.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.1,3.6,,,reviewed,tul,tul
2017-01-17T08:47:02.300Z,36.5251,-98.9886,4.724,2.7,ml,,65,,0.62,us,us10007tmd,2017-04-12T02:28:59.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,1.9,5.5,,,reviewed,tul,tul
2017-01-17T04:42:44.100Z,36.5074,-98.4797,4.131,2.5,ml,,54,,0.38,us,us10007tln,2017-04-12T02:28:59.040Z,"19km WSW of Helena, Oklahoma",earthquake,1.7,7.8,,,reviewed,tul,tul
2017-01-16T21:02:16.500Z,36.4468,-98.7796,7.911,2.6,ml,,50,,0.36,us,us10007tk3,2017-04-12T02:28:58.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,3.2,,,reviewed,tul,tul
2017-01-16T06:27:07.700Z,35.9593,-97.3667,6.855,2.8,ml,,27,,0.32,us,us10007tgc,2017-04-12T02:28:58.040Z,"10km NNE of Guthrie, Oklahoma",earthquake,0.7,4.7,,,reviewed,tul,tul
2017-01-16T04:58:22.800Z,36.8801,-97.4267,7.975,2.7,ml,,104,,0.33,us,us10007tg1,2017-04-12T02:28:57.040Z,"15km WNW of Blackwell, Oklahoma",earthquake,1.4,4.6,,,reviewed,tul,tul
2017-01-15T19:01:03.000Z,35.6712,-97.4008,6.793,2.8,ml,,24,,0.35,us,us10007tej,2017-04-12T02:28:57.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,5,,,reviewed,tul,tul
2017-01-15T11:04:35.700Z,36.5319,-98.9602,5.513,2.6,ml,,59,,0.69,us,us10007tdl,2017-04-12T02:28:57.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,2.2,5.2,,,reviewed,tul,tul
2017-01-15T05:19:46.900Z,36.4493,-98.7751,7.503,3.4,ml,,49,,0.35,us,us10007tca,2017-04-12T02:28:56.040Z,"33km NW of Fairview, Oklahoma",earthquake,5.1,7.7,,,reviewed,tul,tul
2017-01-12T14:32:42.100Z,36.5327,-98.9614,4.987,2.6,ml,,67,,0.45,us,us10007svb,2017-04-01T00:26:10.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,1.8,4.2,,,reviewed,tul,tul
2017-01-12T06:46:15.200Z,36.3654,-98.1975,7.106,2.7,ml,,57,,0.63,us,us10007szv,2017-04-01T00:26:10.040Z,"21km SSE of Helena, Oklahoma",earthquake,1.7,6.5,,,reviewed,tul,tul
2017-01-11T22:22:42.800Z,36.5249,-98.9825,5,2.5,ml,,85,,0.5,us,us10007t00,2017-04-01T00:26:09.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,1.6,5.4,,,reviewed,tul,tul
2017-01-11T21:49:06.600Z,36.4496,-98.777,7.955,2.8,ml,,49,,0.24,us,us10007smr,2017-04-01T00:26:09.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.1,6.1,,,reviewed,tul,tul
2017-01-11T21:34:27.500Z,36.5297,-98.98,6.147,3.1,ml,,73,,0.28,us,us10007sml,2017-04-01T00:26:09.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,1.7,6.1,,,reviewed,tul,tul
2017-01-11T21:12:13.800Z,36.5278,-98.9799,5.347,2.6,ml,,83,,0.23,us,us10007sm6,2017-04-01T00:26:09.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,1.8,2.6,,,reviewed,tul,tul
2017-01-11T20:50:01.400Z,36.5256,-98.9831,6.33,2.8,ml,,68,,0.56,us,us10007sm1,2017-04-01T00:26:09.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,3,5.4,,,reviewed,tul,tul
2017-01-11T20:24:20.500Z,36.5248,-98.9814,5.967,2.5,ml,,81,,0.44,us,us10007slt,2017-04-01T00:26:09.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,2.7,4.8,,,reviewed,tul,tul
2017-01-11T18:23:48.370Z,37.3443,-97.7275,5,2.5,mb_lg,,83,0.077,0.47,us,us10007skz,2017-04-01T00:26:09.040Z,"9km SW of Conway Springs, Kansas",earthquake,1.9,1.9,0.096,28,reviewed,us,us
2017-01-10T16:16:43.100Z,36.2692,-97.3474,7.874,2.6,ml,,28,,0.44,us,us10007sdc,2017-04-01T00:26:07.040Z,"5km WSW of Perry, Oklahoma",earthquake,1.3,4.6,,,reviewed,tul,tul
2017-01-10T08:29:05.200Z,36.7026,-97.6747,7.694,2.8,ml,,50,,0.45,us,us10007saz,2017-04-01T00:26:07.040Z,"12km SSE of Medford, Oklahoma",earthquake,0.8,6.4,,,reviewed,tul,tul
2017-01-10T06:22:29.600Z,36.4174,-98.1347,5.866,3.3,ml,,41,,0.17,us,us10007s9d,2017-04-01T00:26:07.040Z,"18km SE of Helena, Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2017-01-09T20:39:59.900Z,36.7026,-97.6719,7.798,3.2,mwr,,50,,0.13,us,us10007s68,2017-04-01T00:26:06.040Z,"12km SSE of Medford, Oklahoma",earthquake,0.7,5,,11,reviewed,tul,slm
2017-01-09T20:23:17.200Z,36.7032,-97.6726,7.383,2.5,ml,,50,,0.2,us,us10007s62,2017-04-01T00:26:06.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,1.9,,,reviewed,tul,tul
